0142821303581b4dc2bc3379f3122967df6fd15837beb9e493508aef1beb1bd2	NES/2 Unlicensed/1 US & World/Joshua & the Battle of Jericho (USA) (v6.0) (Unl).nes	aeba0a981a3ca43b2e306d5692f81b0e78c2396e	3ea4b8341ab1dee8491ab327f8e0a752	1c4a6019	262160
01499aad37cfcc44d6d223c0053a929b3dc4f4f8aaa0643dfb1bde9a071aad3e	EverDrive N8/2 Unlicensed - A-Z/1 Unlicensed A-K/Action 52/Action 52 - 40 Billy Bob Extra Levels Set 1 (Unl) (Hack) [f] v1 The Great Hierophant 9-2018.nes	f1639875d52a87560fd3b24e5bb8d5b348007006	811ad342f029c956f263a182672ac0be	3a93c001	
014b6223445567b02f610124d097b11ec43ceb242efc7dc8c16a7cd7b5697374	EverDrive N8/2 Unlicensed - A-Z/1 Unlicensed A-K/Deathbots (USA) (Rev 1) (Unl).nes	951e4b55c1f83e483e1f3f675f25ead216cb5725	7dcbc04dc458c72f580d94245884e57d	cd12d2be	
014e6e20385eae9479a3d3a5f35c1bc81a85a75b491bd0dc1563112743cd41bc	NES/2 Japan/Japan A-D/Bakushou!! Jinsei Gekijou (Japan).nes	c58c608bdc0e6a9a1ae17e9a92328e65b6d29896	900d87bf63a3565ec9c17e218983bed3	bb433ac8	393232
0163514b55b334b114a1f5ec0ea13ad836eb6a1e1ecdbd99fc168f445fef235b	NES/4 Pirate/Asia/Meikyuu Jiin Dababa (Asia) (Ja) (Whirlwind Manu) (LH28) (Pirate).nes	c8cb1d8e40c8e98394c72ed1cfa3591dde0e77d1	385dc2f413262925a16c6fec751b0799	af2bde2b	131088
0164e3d00e3f77ebd15f0c3e5a44d0fef3627de2479966085d5e9465b08a39a1	NES/2 Unlicensed/2 Other Regions/China/Yinglie Qunxiazhuan (China) (Waixing) (970100681) (Unl).nes	f9cefbfc25adcd1742ff85c125797260e48408b7	2d7b049cd47721be7b64618b65aa9a9e	ca2b01d7	786448
016e3922595c54298e539de70bdef4c3c6095aca5f88304d3c71ceae40f6e9a2	NES/4 Betas, Prototypes, Revisions/Revisions/Japan/Sangokushi II (Japan).nes	c1e3328850d6d5d5fa516449a5b92dce4b44224f	a2cf90e39ca8c9a2a6df8f59570759a5	c2d9b87e	524304
016fc789754f9bd2c35a28e70318e495dae3bc73af7e10f4d2972aaeca136f7e	EverDrive N8/4 Hacks/Hacks D-J/Dan's Stake Demo (Castlevania Hack).nes	4c1c81fedc05682cf2a91c856f71ea8e7399f2f7	af59a3de56e0dbf5ae561b893b83a6f6	5623540f	
01736f709105221c566e008c1e1567fe42c0a6df9481ee0163cc238531d9abeb	NES/4 Aftermarket/1 US & World/Conway's Game of Life (World) (Aftermarket) (Unl).nes	abe73de494306c7acf35e023ef6042a46c7e8571	07e93cf7aacb8a7a78ca3a8f17ca8109	c379370b	40976
0179f4bad3d02a7524e67e977608e5f99406d7ebe38a69960fbbd50c742cbf28	NES/4 Pirate/China/Plants vs. Zombies (China) (En) (Aftermarket) (Pirate).nes	1611bf127346c4a070e88937b2ac75988af201ee	48884d3e281054009198bbb51c5458cc	f309a881	262160
